mean_rr,sdnn,rmssd,mean_hr,pnn50,lf_hf_ratio,label
780.8421052631579,230.34282531590873,301.2270401702505,76.84011863035859,47.368421052631575,0.5084009108441065,0
844.2285714285714,231.93485362603576,274.78761852404784,71.07080005414919,40.0,1.8063524238445472,1
565.2830188679245,207.90240611007397,246.22941147824537,106.1415220293725,60.37735849056604,0.3111598341557885,0
921.25,123.0139727835826,155.16068674015793,65.12890094979647,9.375,0.7004480629699266,1
795.7837837837837,242.91552698530376,258.4982269442739,75.39736448852058,37.83783783783784,0.45975600618619056,0
875.4117647058823,192.0811895813941,261.7025839082267,68.53917484209111,29.411764705882355,0.2406141408107709,0
878.1176470588235,173.55856185871002,206.90152832746892,68.32797427652733,29.411764705882355,0.28262562633355903,0
828.2222222222222,229.32547359485855,277.63737912196603,72.44432519452643,41.66666666666667,0.5950933278107252,1
651.3777777777777,280.0558110162162,409.7009996215644,92.11244541484717,82.22222222222221,0.39638390423584846,1
801.8888888888889,243.83871921344715,298.15278921097774,74.82333379520576,44.44444444444444,0.4951945396165599,1
752.1025641025641,269.51121901121775,350.42951089379324,79.7763534706123,53.84615384615385,0.20694201748165214,1
524.2857142857143,199.21396557880337,270.6581876564139,114.44141689373296,85.71428571428571,0.49616020126940463,1
778.3157894736842,176.92967756519568,203.7146918503319,77.08953205301596,26.31578947368421,0.7054228720223957,0
828.6666666666666,209.1899721412201,247.8165219904205,72.40547063555914,33.33333333333333,0.28378976980593146,0
983.2,31.637951893256304,26.355657640346834,61.02522375915378,0.0,0.8371195180769067,1
780.8648648648649,236.65257488131144,298.09767228581677,76.8378789976464,45.94594594594595,0.8348800862531259,0
782.7027027027027,274.17107155785396,394.46053175331895,76.65745856353591,64.86486486486487,0.30128353086549514,1
710.6341463414634,274.8382900239624,360.9033111513387,84.43163097199341,68.29268292682927,0.12989505654553885,0
800.0,262.2229755168088,309.10968926903604,75.0,47.22222222222222,0.6770461166693579,1
755.3846153846154,279.04825567289043,392.5897818870293,79.42973523421588,58.97435897435898,0.2914530386218273,1
688.1860465116279,293.8323565552108,333.5871414673847,87.18572587185726,60.46511627906976,1.3843888440196397,1
693.8095238095239,287.3354798915984,358.82028928141733,86.47906657515442,73.80952380952381,0.1261009930198872,1
649.9555555555555,289.0962127854904,339.3207117971808,92.31400437636762,64.44444444444444,0.719131755889339,0
711.6190476190476,275.4152667536746,384.8947908195173,84.31477516059958,69.04761904761905,0.19645531303157845,1
719.5121951219512,283.17529880142973,388.03041117933014,83.38983050847457,65.85365853658537,0.527986208763668,1
685.6190476190476,296.92912032054227,340.09754698235423,87.51215446589805,64.28571428571429,0.4068457320199828,1
752.5128205128206,273.1636939305593,341.59132245850066,79.73286084230611,56.41025641025641,0.5205907321803357,1
729.7560975609756,285.71184362005533,385.5697083537554,82.2192513368984,65.85365853658537,0.8410327262701865,0
806.4864864864865,256.7915993428536,270.7027890510181,74.39678284182305,37.83783783783784,1.5282247311052346,1
848.1142857142858,227.8575709803412,266.985789443382,70.74518258994745,34.285714285714285,0.2735777403999659,1
828.5555555555555,239.0669878744408,274.536908785894,72.41518036743999,38.88888888888889,0.49996906454199425,0
714.7317073170732,261.94684104075657,356.3251324282361,83.94758394758395,68.29268292682927,0.1780809968189793,1
699.047619047619,281.28116355440784,337.5943589865094,85.83106267029973,61.904761904761905,0.42086667476905065,1
868.3529411764706,199.6381848351929,230.10827490948296,69.09632841078445,32.35294117647059,0.8327510409599599,1
804.7567567567568,227.8507578652124,252.73965524494437,74.5566899516389,37.83783783783784,0.7646758571949793,1
923.5,138.59924242217198,153.11981393456185,64.97022198159178,15.625,0.7056445966844849,0
743.1794871794872,271.01810629217846,350.9739831413509,80.73419817830528,56.41025641025641,0.3759423951956582,1
861.0588235294117,197.70044797123674,222.43391936673797,69.68165049870201,29.411764705882355,0.5176133106721665,1
802.5945945945946,246.920433563774,319.29366489870176,74.75754310344827,48.64864864864865,0.5816022055792825,1
825.8888888888889,240.05830053201865,270.44851635755003,72.64899771290192,44.44444444444444,1.4010734893810302,1
820.5555555555555,210.60157808373143,248.91352485781655,73.12119160460392,33.33333333333333,0.9796062115252876,1
865.7647058823529,192.50470717293388,190.8704145526885,69.30289441500204,20.588235294117645,0.4786744919235322,1
814.5555555555555,204.34644390300133,257.95503484134593,73.65980084572364,36.11111111111111,0.10246054185419247,1
864.3529411764706,197.08312405040448,232.15146570784995,69.416088199265,26.47058823529412,0.7859086677848454,0
834.6285714285714,212.8166327702641,236.91547264049805,71.88826509653568,25.71428571428571,0.7659328800858275,1
719.2,258.6661168379036,294.21220320173757,83.42602892102336,57.49999999999999,0.7681687984083128,1
817.5555555555555,230.89637459793332,298.17732020680967,73.38950801848328,41.66666666666667,0.1982449389853275,0
840.6857142857143,184.2544469598761,225.51170570896028,71.37030995106036,22.857142857142858,1.1161617079590012,0
705.9047619047619,280.83852414508755,325.1230161181397,84.99730167296276,54.761904761904766,1.0940244582356908,1
786.421052631579,214.4771649701404,273.69503644197306,76.29500736179895,42.10526315789473,0.19779855249888412,1
818.3333333333334,208.24638185465685,259.4667058190153,73.31975560081466,33.33333333333333,0.46049835941290107,1
814.3333333333334,206.91463618281492,258.6258190624329,73.67990176013099,33.33333333333333,0.49533053991502235,1
849.5294117647059,192.09805022345745,230.9348589773945,70.62733693394267,29.411764705882355,0.7489366843780992,1
761.6842105263158,244.791867045752,312.35807588017883,78.77280265339967,50.0,0.34027544676645927,1
813.7777777777778,227.8195083724432,285.3457051167433,73.73020207536865,44.44444444444444,1.1697526697406992,1
757.6842105263158,244.00281547805722,289.85439028513537,79.18866351764379,47.368421052631575,0.2492329076710313,1
760.0,241.48599789529658,312.8806734035736,78.94736842105263,51.28205128205128,0.9563528644327894,0
826.1111111111111,214.70286674298114,260.6742904743115,72.6294552790854,36.11111111111111,0.10245617833818337,1
788.2105263157895,235.7839285062242,296.21321758198144,76.12179487179488,47.368421052631575,0.6525903694601866,1
845.8285714285714,197.2040981484173,227.99277594334637,70.93635995135793,28.57142857142857,0.6919066396501076,0
763.5897435897435,250.69960755481725,312.2792272782064,78.57622565480189,56.41025641025641,0.18799797133184243,0
891.8787878787879,125.6121393418881,145.42867667691954,67.27371568360968,12.121212121212121,0.34913976965372995,0
771.1578947368421,245.94934505383415,311.3742859420892,77.8050778050778,50.0,0.10846528720496958,0
784.2105263157895,264.92334123535045,333.6649881607663,76.51006711409396,52.63157894736842,1.2030386971958158,1
832.8,211.60783134306317,268.99901596146276,72.04610951008645,34.285714285714285,0.46816946883636246,1
868.4705882352941,192.8602412742447,229.40027211946557,69.08696830127336,26.47058823529412,2.51642140628883,1
691.0697674418604,281.43795180092434,321.34775703648677,86.82191412033922,55.81395348837209,0.6079101597784821,1
780.3157894736842,238.18857028382033,286.8535740983071,76.89194658033185,47.368421052631575,0.4033337386100975,0
751.8974358974359,264.33931136304136,307.719626317615,79.79811758286728,51.28205128205128,1.9412901291433793,1
841.6,215.4621876007813,272.6178104750959,71.29277566539923,31.428571428571427,0.4456258342767576,1
722.1463414634146,253.88009086061788,339.95234960211707,83.08565252634423,60.97560975609756,0.2183611309407808,0
778.9473684210526,253.6432375734843,308.4440463515704,77.02702702702703,42.10526315789473,0.4930020369856056,1
658.8444444444444,267.60185645889476,397.5584576797823,91.06853750674581,82.22222222222221,0.19312288834970434,1
747.4,243.11404731113336,343.1677469752986,80.27829810008028,60.0,0.06321390647783644,1
772.1052631578947,252.84983992727095,292.7365756148396,77.70961145194275,42.10526315789473,1.5390942404143846,1
839.5428571428571,217.98615196608154,267.7892059503695,71.46746528723115,31.428571428571427,0.12339938493912389,1
824.3333333333334,235.22164488461138,300.7730991010618,72.78608976951071,44.44444444444444,0.3680623517906236,1
740.2,259.7921476873387,333.77591131529994,81.05917319643339,57.49999999999999,0.28357358217601547,0
800.6486486486486,248.67304228169428,233.52468344433694,74.93923845530651,40.54054054054054,2.7509930729036918,1
840.5714285714286,188.80954662823382,229.99744244102317,71.38001359619307,28.57142857142857,0.515245166160612,0
840.9142857142857,212.1844711469677,251.94677309024667,71.35091057352541,37.142857142857146,0.10834817421749383,0
825.2222222222222,229.17013465389408,283.2263103194032,72.7076881648041,36.11111111111111,0.2821273751622578,1
777.3684210526316,251.4635498387528,299.79596665335845,77.18348002708193,44.73684210526316,2.298705719256241,0
790.0540540540541,235.99655814553233,321.7362619013005,75.94417077175697,43.24324324324324,0.2684528122935818,0
774.6315789473684,263.9127069648351,360.09788459040755,77.45617611088463,60.526315789473685,0.05329848747224797,0
744.4102564102565,272.5210618017904,299.5589740724995,80.6007164508129,51.28205128205128,0.76166911728638,1
776.6315789473684,275.0594597013365,343.99245749116477,77.256709135267,50.0,0.30930462522130886,1
815.8888888888889,266.4974231455341,308.00074211413374,73.53942530300966,44.44444444444444,1.0869438707215624,1
783.8947368421053,258.6613096893192,333.6274018171218,76.54088894856989,55.26315789473685,0.32186010326714126,1
824.6666666666666,239.730404134867,307.29269434856405,72.75666936135812,47.22222222222222,0.10127203269539765,1
708.1904761904761,273.1627142944762,367.39557998854855,84.72296933835396,69.04761904761905,0.370558213654326,1
803.027027027027,236.3495449067925,317.0383783287653,74.7172859450727,43.24324324324324,1.6162395255459272,1
798.1111111111111,255.4151063332196,307.67181030627887,75.17750243630795,41.66666666666667,0.43259741448970224,1
826.5555555555555,235.37611089540698,285.0090725372991,72.59040193574405,38.88888888888889,0.25145104418411274,1
724.390243902439,263.2373387082167,350.5173319537851,82.82828282828282,63.41463414634146,0.47755307143333614,1
849.7142857142857,189.53726681105243,240.99890163284002,70.61197041022193,34.285714285714285,0.2510470857109482,1
878.0,194.7577681000019,174.30450540952924,68.3371298405467,14.705882352941178,1.2369841798982393,1
757.2307692307693,282.61657105120645,391.6088273829007,79.23608289313287,64.1025641025641,0.3555276043555462,0
728.9756097560976,267.84164304039695,305.8502901747847,82.30728051391863,56.09756097560976,0.533763632174482,1
529.0909090909091,177.75890441599137,143.99794237213047,113.4020618556701,38.18181818181819,0.237092281287778,0
803.8918918918919,147.44669834613964,150.17767255265787,74.63690155997848,18.91891891891892,0.7197063962568047,0
886.060606060606,50.444052052858304,44.288824775557096,67.71545827633379,6.0606060606060606,0.38941626441305977,0
912.375,46.88666521517605,32.914356118716306,65.76243321002877,6.25,0.9472234738361188,1
865.5294117647059,113.12466712180277,130.8360065351301,69.32173440260976,14.705882352941178,0.6645103440603018,0
905.4545454545455,44.83308498912241,36.91882988394946,66.26506024096385,12.121212121212121,0.4746537319442856,1
852.9142857142857,115.74587223212545,138.23764703879883,70.34704542409219,20.0,0.34693075461215733,0
888.8484848484849,121.2050907052003,155.4203976317137,67.50306832128733,21.21212121212121,0.49951093558947174,1
885.5757575757576,115.20075502252323,153.55943474759212,67.75253216534355,18.181818181818183,0.4068155877840551,1
909.875,43.26643473872096,29.16471575656602,65.94312405550212,12.5,1.2347200357437293,0
866.0,112.70889103192818,138.75288694785286,69.28406466512702,14.705882352941178,0.3294260443850595,1
862.3529411764706,164.00607634958155,196.45957252412936,69.57708049113234,23.52941176470588,0.6036153500859534,1
820.6666666666666,200.12107446354682,277.2147182239789,73.11129163281885,41.66666666666667,0.2840291897363873,0
906.6666666666666,39.58165068193936,43.139309220245984,66.17647058823529,9.090909090909092,0.4733743844853597,1
889.939393939394,119.12863925413477,83.1324244804637,67.42032143830019,15.151515151515152,0.6183596439673348,0
905.75,29.982286437161527,23.838164034088887,66.24344465912228,6.25,0.34788900705932735,1
856.2352941176471,111.98714706280555,128.0908768307592,70.07419620774938,8.823529411764707,0.83801263718081,0
890.060606060606,31.605464999181844,24.300205760445735,67.4111398610922,3.0303030303030303,1.746195042733747,1
832.4444444444445,189.86024749864546,240.80531555594862,72.07688200747464,30.555555555555557,0.18703227747241227,1
895.7575757575758,132.52947763651636,122.18633311463275,66.98240866035182,15.151515151515152,1.0168827256609265,1
894.125,117.32853180279723,149.05292413618858,67.10471130993989,18.75,0.5949283018506617,1
871.8823529411765,119.34127157168227,128.30645133642133,68.81662393739036,8.823529411764707,0.7014127184859893,1
828.6666666666666,180.9689967308704,233.15672227679207,72.40547063555914,27.77777777777778,0.4763896124405516,1
845.8285714285714,161.3495735908812,179.04715120029465,70.93635995135793,25.71428571428571,0.9934408660295359,1
885.0909090909091,124.86413552977409,145.89208340413813,67.78964667214461,21.21212121212121,0.3933425688111135,0
923.5,39.88420740092499,28.52050761888206,64.97022198159178,3.125,0.4692904641349854,1
896.1212121212121,122.68702669696943,151.70201053380933,66.95522791830109,15.151515151515152,0.5244461589123148,0
878.060606060606,115.10467947045562,136.5595108368509,68.33241303147433,12.121212121212121,0.8790317361542218,0
861.8823529411765,198.6003620495904,224.82855420937702,69.61506961506961,29.411764705882355,0.3124095143825267,0
895.1515151515151,51.787515292090994,40.601724101323576,67.02775897088694,3.0303030303030303,1.141654869232191,1
888.2424242424242,126.14158238362266,139.60838083725488,67.54912663755458,9.090909090909092,0.3022654612987958,1
813.6666666666666,231.95090476698343,276.76581126597677,73.7402703809914,41.66666666666667,0.47064757031671656,1
892.969696969697,131.83287971001562,130.61584896175503,67.1915297950319,18.181818181818183,0.454568833290317,1
892.8484848484849,116.63881603820927,144.64957656350052,67.20065164268259,15.151515151515152,0.7190465013432317,1
894.4242424242424,121.14980216170399,155.76745488066499,67.08226046889823,21.21212121212121,0.4419118609646475,1
919.625,54.89407413373505,51.25521216611583,65.2439853201033,3.125,1.1513986035414598,1
865.2941176470588,161.32311920158045,200.24833067817053,69.34058463630184,23.52941176470588,0.17788802897451653,1
914.25,51.8646073927105,27.450835817817534,65.62756357670222,3.125,0.821144684654711,0
906.125,127.82794833290566,143.2561432562149,66.21602979721341,18.75,0.5903635816327516,1
925.375,123.91775246105782,164.58118890667757,64.83857895447791,15.625,0.5067039945648969,1
862.2352941176471,163.81680205851353,187.25578034530008,69.58657388456815,23.52941176470588,0.6570287540925634,0
903.125,129.3782608284715,137.20716618170096,66.43598615916954,15.625,0.7781458584505281,1
859.8823529411765,162.88136511076405,181.85575369373154,69.77698727596115,17.647058823529413,0.6814091373359938,0
914.75,128.06809712024304,149.33486942374327,65.59169171904892,15.625,0.9209990873090749,1
904.625,27.91253078816036,25.450774752134187,66.32582561835015,3.125,0.3576360187709383,1
903.625,40.402467437026665,25.379697245201026,66.39922534237101,6.25,1.1879123956499849,0
923.375,27.47925353789655,24.246050559667147,64.97901719236496,0.0,0.9480601066987566,0
890.3030303030303,44.104892086579,43.9203825119955,67.3927842069435,3.0303030303030303,0.24552200075719915,1
875.5151515151515,113.41853870486402,134.92034687177468,68.53108126817112,9.090909090909092,0.5703141331596407,0
899.6363636363636,27.402519439375357,22.516660498395403,66.69361358124495,0.0,0.5079864998014761,1
900.6060606060606,56.59528805418098,62.20128616033595,66.62180349932706,9.090909090909092,0.494873555259899,0
866.0,113.3666617661471,124.72126498474083,69.28406466512702,8.823529411764707,0.7253939211905828,0
860.7058823529412,43.521143888895246,24.05045202120414,69.71022416621103,5.88235294117647,2.4672307989970803,0
837.3714285714286,118.38124506725494,139.86884612967629,71.65279104681315,31.428571428571427,0.3457571361709421,1
878.5882352941177,37.08029256742472,38.46761723524835,68.29137653990358,5.88235294117647,0.7737121374318793,1
900.0,33.40840032269148,19.03943276465977,66.66666666666667,0.0,0.4474155655788235,0
847.6571428571428,39.312624549622626,43.62406243725373,70.78333558042335,2.857142857142857,0.4036852472223227,0
850.8235294117648,22.721421077444667,19.4344274342459,70.51991150442477,0.0,1.0233825213139867,0
894.060606060606,48.011324039192324,33.823069050575526,67.10954446854664,3.0303030303030303,1.8725314242741014,0
896.6060606060606,24.81683128008501,20.211382931407737,66.91902122482087,0.0,1.8819865288576723,0
732.1,167.43592804413277,119.36928265272284,81.95601693757683,27.500000000000004,0.16322879019537,0
902.060606060606,39.770507874584496,42.261093218230876,66.51437785541522,3.0303030303030303,0.5157650842406436,1
851.2,115.44814544077478,131.37642370639549,70.48872180451127,11.428571428571429,1.0588805080057349,0
841.0285714285715,43.475763832465624,46.89412355007194,71.34121483897269,2.857142857142857,0.5737321004882394,0
860.8235294117648,32.15813005632826,29.9818126688346,69.70069700697006,2.941176470588235,0.18728617606559494,0
814.8888888888889,144.43948709441875,178.12355262569855,73.62967002999727,30.555555555555557,0.12740884926108711,0
828.3333333333334,73.60178137940835,66.52518320155158,72.43460764587525,13.88888888888889,0.7617838148252307,0
924.0,24.758836806279895,20.79702211933858,64.93506493506493,0.0,2.5685858540188793,1
878.5454545454545,28.16089154611722,15.968719422671311,68.29470198675497,0.0,1.5375855677468475,0
793.1891891891892,97.58983050636733,102.90448645872216,75.64399618372632,8.108108108108109,0.8354019938364414,0
841.1428571428571,24.313597438638393,10.997325878166393,71.33152173913044,0.0,2.143616773562771,0
845.1428571428571,49.73595586818905,47.338580211816534,70.99391480730223,2.857142857142857,1.2557046276467096,0
806.7027027027027,59.20594604217934,49.53113498935123,74.3768426695256,10.81081081081081,2.418299502998616,0
631.9148936170212,183.19061457275006,138.2989829884955,94.94949494949496,23.404255319148938,0.7553428307763215,0
488.0,150.14222765294966,153.8293426712429,122.95081967213115,37.704918032786885,1.0320747416814995,1
709.8095238095239,156.97182611861066,133.36763786341982,84.52971957600965,23.809523809523807,1.3681662098197127,0
895.6363636363636,18.5371342001027,17.131841699011815,66.99147381242388,0.0,0.2614073047483036,0
880.3636363636364,162.90503241697863,202.1769027361929,68.1536555142503,21.21212121212121,0.2504999345534281,0
886.6666666666666,119.88546722820598,127.39309243440164,67.66917293233082,9.090909090909092,0.8774985647440738,0
741.1,272.89556610542434,343.83776735025816,80.96073404398867,60.0,0.29170317071781204,0
636.0,37.3596664981242,41.317434997620666,94.33962264150944,14.893617021276595,0.953570836133661,0
614.1666666666666,91.13710672509974,117.86324567417556,97.69335142469471,18.75,0.39623497650441014,0
606.6938775510204,88.86178308546292,100.98514742277698,98.89666307857912,18.367346938775512,0.452768253961822,0
627.063829787234,78.56679073634945,116.9392261334735,95.6840390879479,12.76595744680851,0.28961863397811355,1
629.6170212765958,25.65445769525922,30.130152454916683,95.29602595296025,8.51063829787234,0.2606980655667652,0
605.3061224489796,101.12312238495687,144.7595707831898,99.12339851652055,12.244897959183673,0.2168633461368566,0
524.4912280701755,72.91839293564009,62.723884719345264,114.39657479261439,15.789473684210526,0.84542043579119,0
505.96610169491527,142.77515404865363,145.76977596952975,118.58501942918397,40.67796610169492,0.2766270041449738,0
572.1538461538462,144.98798154640062,143.991285139339,104.86689970422155,34.61538461538461,0.2264825517747233,0
583.6862745098039,119.77977998795899,120.8,102.7949475947326,29.411764705882355,1.365601306377126,0
601.9591836734694,146.51571750800196,173.7277563699403,99.67453213995118,40.816326530612244,0.3186785440486443,0
582.3529411764706,156.88972317028137,229.24990730641528,103.03030303030303,50.98039215686274,0.07399680784626247,0
593.28,147.73693377080764,201.0770996409089,101.1326860841424,50.0,0.1672070998950346,0
596.72,129.9025850397135,172.66506447395756,100.54967153773964,52.0,0.13587293018591282,0
543.1272727272727,144.8755019814605,135.1366934845082,110.47134440278522,29.09090909090909,1.5347307511568293,0
605.6326530612245,141.39576731787358,178.2105496316085,99.06995551961181,55.10204081632652,0.261030303915858,0
580.6274509803922,129.49463775472708,152.66171753258902,103.33648520869917,45.09803921568628,0.12057639122196344,0
566.8461538461538,150.31113687888362,184.00681999295995,105.84882616365857,50.0,0.21946013112392054,0
552.6792452830189,143.06770709885842,183.8427421633877,108.56206472757067,50.943396226415096,0.2158476497193458,0
550.1481481481482,142.375014376796,158.8353841097223,109.06153224720615,59.25925925925925,0.12067438718799424,0
560.4528301886793,144.80208562525607,156.98211559086792,107.05628871532453,56.60377358490566,0.5002477382390582,0
479.6774193548387,130.43905686039972,133.57628139314133,125.08406186953597,54.83870967741935,0.4247773497643721,0
512.6206896551724,123.78803178545768,152.62659398998085,117.04560742634199,43.103448275862064,0.9927590213756171,0
537.9636363636364,134.48973784931272,134.47951792277047,111.53170204136812,29.09090909090909,0.14998150999100596,0
539.1272727272727,129.492864604468,133.89105576854197,111.2909753136382,36.36363636363637,2.0548360998501107,0
590.96,86.69877969152738,75.72883957157367,101.52971436307025,6.0,1.6291773597767134,0
592.72,70.20286034058726,74.82005624380758,101.2282359292752,12.0,0.4432770505830865,0
543.8545454545455,119.04337149762122,122.85854558077034,110.32361594009093,27.27272727272727,0.9605879290176803,0
581.3333333333334,139.37376278063957,180.44389709823938,103.21100917431193,49.01960784313725,0.17176067534301676,0
528.2142857142857,144.07422619282474,186.2135626346559,113.59026369168357,44.642857142857146,0.24889108961766637,0
553.811320754717,142.23566102798176,171.3879988617819,108.34014717906786,47.16981132075472,0.3016366391435023,0
576.7058823529412,110.63511730496876,158.8649741132387,104.0391676866585,19.607843137254903,0.21248436764514925,0
535.2727272727273,57.830301760002015,51.17001436750209,112.09239130434783,9.090909090909092,0.32756411419989506,0
550.4444444444445,105.61542161990653,113.17710282461547,109.00282599919257,25.925925925925924,0.8200986866990161,0
635.5744680851063,38.05692526843543,19.79898987322333,94.40278521692555,4.25531914893617,9.68307059356616,0
660.5333333333333,48.58605195366716,48.81504984028072,90.83568833266048,13.333333333333334,0.7927178816694561,0
650.1739130434783,69.74091941758317,103.84775180790173,92.28300120369133,19.565217391304348,0.31705109424534755,0
641.0434782608696,30.10052471140165,32.452358243362774,93.5973955507325,4.3478260869565215,0.3516347515280063,0
645.2173913043479,22.53298359553049,27.30567706540162,92.99191374663071,6.521739130434782,0.6526672533761603,0
619.4166666666666,105.6944955467828,124.80180031434693,96.86533028386924,25.0,0.4387604600760036,0
634.1276595744681,98.4642968064376,111.94097823717485,94.61817205744195,19.148936170212767,0.5354834860472312,0
